week,orders,lines,travel_total_km,travel_per_order_m,route_calc_s,aisle_gini,tput_mean_min,tput_p90_min,block_wait_total_h,policy,moves,opt_time_s,cell,factor,level
21,5057,98283,2528.074,499.91576033221276,0.1340188980102539,0.6946729088448663,47.52915986099618,83.83164402770306,448.45334246728635,A1,100,4.85,F_4_1.0,blocksxpitch,4|1.0
13,4619,92346,2641.8765,571.9585408096991,0.11848998069763184,0.692592803153358,72.60522786691283,124.53549155517997,491.9777438824959,B1,0,0.0,F_4_1.25,blocksxpitch,4|1.25
14,4926,101294,2901.7575,589.0697320341047,0.1286609172821045,0.6922650897387802,103.18382380394934,164.95234794476272,567.9355617144105,B1,0,0.0,F_4_1.25,blocksxpitch,4|1.25
15,4428,87184,2620.548,591.8130081300814,0.11501884460449219,0.6876350591851715,75.3916845532097,158.02076110879034,429.7895786911685,B1,0,0.0,F_4_1.25,blocksxpitch,4|1.25
16,5091,106001,3046.899,598.4873305833825,0.13144540786743164,0.6882021160177734,97.20181720577402,144.17411008154448,612.4182384738656,B1,0,0.0,F_4_1.25,blocksxpitch,4|1.25
17,5240,99173,2998.608,572.2534351145039,0.13206887245178223,0.6802414719732185,87.90772396435902,159.2019871786618,540.5592186387532,B1,0,0.0,F_4_1.25,blocksxpitch,4|1.25
18,4195,84527,2511.0945,598.592252681764,0.10722875595092773,0.6933365965904386,77.12645036543161,142.760504702916,425.90112397804944,B1,0,0.0,F_4_1.25,blocksxpitch,4|1.25
19,5148,98986,3020.511,586.7348484848485,0.13106036186218262,0.6787035540379448,98.11218682697277,152.88463236958918,570.7635247439051,B1,0,0.0,F_4_1.25,blocksxpitch,4|1.25
20,4800,94279,2863.5105,596.5646875,0.12290167808532715,0.6885620074459848,86.86117306478945,144.46412796857274,552.4892216352491,B1,0,0.0,F_4_1.25,blocksxpitch,4|1.25
21,5057,98283,3014.7255,596.1490013842199,0.1709902286529541,0.6801744706612537,91.38032557522229,150.53316213690368,584.0704236907918,B1,0,0.0,F_4_1.25,blocksxpitch,4|1.25
13,4619,92346,2630.505,569.496644295302,0.1140739917755127,0.6965006605592012,75.81681584139213,137.34403817528562,521.1206090492934,A1,100,5.15,F_4_1.25,blocksxpitch,4|1.25
14,4926,101294,2885.61,585.7917174177832,0.12389659881591797,0.6959484273500899,102.80158844386641,159.50277708824603,578.3151783781207,A1,100,5.01,F_4_1.25,blocksxpitch,4|1.25
15,4428,87184,2583.003,583.3340108401084,0.11301088333129883,0.6957205450541384,72.6009745300201,142.08183875712615,435.41281715975475,A1,100,5.71,F_4_1.25,blocksxpitch,4|1.25
16,5091,106001,2967.453,582.8821449616971,0.1290569305419922,0.6998925717681909,98.32053605627831,156.77885869296054,609.9766764776805,A1,100,5.25,F_4_1.25,blocksxpitch,4|1.25
17,5240,99173,2895.1365,552.5069656488549,0.13634610176086426,0.6945147620824216,88.26651246809766,157.77292038529393,572.4654786397624,A1,100,5.17,F_4_1.25,blocksxpitch,4|1.25
18,4195,84527,2390.7255,569.8988081048868,0.10391664505004883,0.7072599583565015,70.11836551377152,138.9799211522725,408.22616219457603,A1,100,5.45,F_4_1.25,blocksxpitch,4|1.25
19,5148,98986,2893.5045,562.0638111888112,0.12882566452026367,0.6923658396136827,92.16058454556828,154.41853467801792,557.2605571566247,A1,100,5.14,F_4_1.25,blocksxpitch,4|1.25
20,4800,94279,2717.0595,566.0540625,0.11952829360961914,0.7054008580914095,69.77675483544616,121.75245201135928,513.9706180381395,A1,100,5.5,F_4_1.25,blocksxpitch,4|1.25
21,5057,98283,2926.347,578.6725331224046,0.12558293342590332,0.6927094461911012,77.90369243901912,130.90550465263502,544.0970969376006,A1,100,5.01,F_4_1.25,blocksxpitch,4|1.25
